B2,B3,B4,B5,B6,B7
0.0177,0.03365,0.02195,0.1972,0.06285,0.03455
0.0137,0.0223,0.0145,0.1168,0.0382,0.0206
0.03625,0.05465,0.0454,0.20335,0.07525,0.05325
0.0244,0.03865,0.0327,0.1944,0.0688,0.0362
0.02515,0.0446,0.034,0.206,0.0885,0.0461
0.0238,0.0384,0.0264,0.1589,0.0662,0.0383
0.4988,0.4876,0.4805,0.4928,0.1343,0.1194
0.0188,0.02985,0.0222,0.1102,0.03655,0.0249
0.0317,0.0467,0.041,0.1539,0.0445,0.0293
0.01275,0.03465,0.0286,0.12065,0.05295,0.0369
0.3203,0.3429,0.34175,0.3928,0.1421,0.10315
0.0519,0.0704,0.062,0.1956,0.0913,0.0596
0.0669,0.0916,0.06905,0.12635,0.0536,0.03665
0.0702,0.091,0.0882,0.22435,0.0502,0.03825
0.0327,0.0594,0.0459,0.2544,0.1133,0.0615
0.10045,0.1157,0.0858,0.2572,0.11385,0.06795
0.0249,0.03635,0.0301,0.1555,0.08385,0.0487
0.14155,0.16105,0.1486,0.2426,0.0423,0.03175
0.0087,0.0185,0.0122,0.095,0.0292,0.0176
0.1173,0.13495,0.1306,0.29405,0.05445,0.0459
0.0593,0.0729,0.0227,0.1628,0.0335,0.0242
0.2243,0.2401,0.2361,0.2994,0.0405,0.0475
0.07745,0.0754,0.0743,0.19825,0.06675,0.0441
0.0332,0.0472,0.0403,0.1488,0.0512,0.0266
0.0441,0.0622,0.0545,0.2257,0.0775,0.0473
0.03925,0.064,0.0517,0.3337,0.1552,0.08505
0.0351,0.0581,0.0423,0.294,0.1392,0.0729
0.0212,0.0384,0.0262,0.16445,0.08045,0.04555
0.0223,0.0412,0.03455,0.23365,0.09755,0.0469
0.0235,0.0472,0.0323,0.2323,0.1161,0.053
0.02975,0.06225,0.0391,0.35615,0.14495,0.0736
0.0288,0.0544,0.0357,0.2791,0.1355,0.0694
0.02,0.03645,0.0257,0.1691,0.0971,0.05365
0.03075,0.05315,0.04175,0.3043,0.1539,0.0718
0.0298,0.0556,0.0371,0.2795,0.1336,0.0648
0.0267,0.0495,0.0356,0.271,0.1218,0.0537
0.02105,0.042,0.03075,0.2435,0.097,0.04345
0.0246,0.0494,0.0371,0.2956,0.1101,0.0542
0.04055,0.0586,0.054,0.3458,0.13985,0.0651
0.04525,0.0694,0.08535,0.3489,0.17655,0.09685
0.0319,0.0653,0.0498,0.3245,0.1432,0.073
0.03335,0.05675,0.05615,0.31075,0.13695,0.0665
0.04185,0.0574,0.0511,0.2675,0.11425,0.06135
0.0434,0.0696,0.0746,0.3471,0.1917,0.1069
0.04645,0.07425,0.08775,0.3633,0.16335,0.1059
0.02875,0.0505,0.03745,0.2556,0.11015,0.0533
0.0213,0.04085,0.0329,0.23245,0.09125,0.04425
0.02305,0.0461,0.0291,0.2559,0.10235,0.054
0.02365,0.0484,0.0403,0.23235,0.106,0.05375
0.024,0.0448,0.0411,0.2027,0.0987,0.0577
0.0346,0.0687,0.0551,0.3357,0.1516,0.0766
0.0313,0.0576,0.0494,0.3813,0.148,0.0698
0.04935,0.08625,0.10045,0.40125,0.19405,0.11155
0.0667,0.10885,0.12615,0.4288,0.1821,0.12425
0.0596,0.0878,0.1185,0.4384,0.1555,0.0902
0.0639,0.0972,0.1183,0.4105,0.1463,0.0919
0.0765,0.1161,0.1176,0.3723,0.151,0.0989
0.0569,0.0897,0.10615,0.4592,0.1286,0.08995
0.08565,0.11275,0.12315,0.3976,0.1305,0.0732
0.0862,0.1129,0.1482,0.3999,0.12355,0.07565
0.0734,0.0963,0.1236,0.3612,0.189,0.1347
0.056,0.08305,0.096,0.3909,0.15435,0.1153
0.0326,0.06255,0.0469,0.33555,0.15855,0.08525
0.0232,0.0536,0.0387,0.2728,0.1163,0.066
0.0291,0.0561,0.0512,0.2884,0.1385,0.0761
0.03185,0.0627,0.05085,0.3174,0.14785,0.08005
0.03195,0.0592,0.04345,0.31265,0.14985,0.07655
0.0903,0.1357,0.1798,0.4696,0.1616,0.1296
0.08205,0.1182,0.1552,0.3743,0.18265,0.1485
0.0843,0.1137,0.137,0.3416,0.164,0.1386
0.0432,0.0781,0.0627,0.3146,0.1777,0.1142
0.0531,0.0829,0.0487,0.0947,0.0327,0.0243
0.038,0.05665,0.0488,0.17805,0.07505,0.0538
0.028,0.0509,0.0413,0.3377,0.1483,0.0786
0.02285,0.0482,0.0291,0.27525,0.1052,0.05075
0.0326,0.05815,0.0551,0.33255,0.14815,0.07685
0.0575,0.092,0.1065,0.3513,0.2349,0.1403
0.0516,0.0698,0.0816,0.3219,0.1764,0.1025
0.0373,0.056,0.0614,0.2673,0.1221,0.0692
0.0413,0.0602,0.0506,0.2517,0.1125,0.0656
0.02095,0.04305,0.0309,0.2268,0.10395,0.05125
0.0266,0.0471,0.04285,0.19825,0.09975,0.0577
0.0359,0.0581,0.057,0.3191,0.14775,0.0709
0.0242,0.0434,0.0332,0.2334,0.1096,0.0642
0.0267,0.0453,0.0397,0.2228,0.0728,0.0501
0.0287,0.0664,0.0399,0.2396,0.0825,0.0477
0.02745,0.0465,0.03545,0.2159,0.09695,0.05225
0.0287,0.04925,0.0475,0.22645,0.10995,0.0606
0.0367,0.0628,0.0618,0.265,0.1515,0.09
0.0474,0.0673,0.08355,0.25975,0.183,0.1112
0.03515,0.0556,0.061,0.2694,0.1264,0.0681
0.0258,0.0455,0.0336,0.2315,0.074,0.0529
0.023,0.0401,0.0318,0.2393,0.0833,0.0518
0.0303,0.0271,0.018,0.0201,0.0638,0.0715
0.01645,0.0229,0.01315,0.0253,0.07735,0.06815
-0.0874,-0.0857,-0.09165,-0.08795,0.0029,0.0154
-0.06755,-0.0645,-0.07215,-0.0649,0.02925,0.0352
0.0025,0.0019,-0.0073,-0.0043,0.0102,0.0118
0.4789,0.4326,0.4209,0.4034,0.2403,0.1558
0.5409,0.4924,0.4876,0.4693,0.2909,0.1933
0.6786,0.6232,0.6273,0.598,0.3304,0.207
0.7213,0.6543,0.6538,0.6151,0.3081,0.1894
0.5775,0.521,0.5144,0.4908,0.3131,0.2113
-0.0541,-0.0257,-0.0377,-0.024,0.0118,0.016
-0.08475,-0.08535,-0.098,-0.073,-0.0095,-0.0015
0.0288,0.0122,0.004,7.0E-4,6.0E-4,3.0E-4
-0.0713,-0.0388,-0.0505,-0.0324,9.0E-4,6.0E-4
-0.2,-0.1835,-0.2,-0.1461,-0.0192,0.0
-0.08815,-0.08485,-0.09735,-0.07155,-0.0085,-4.0E-4
-0.0849,-0.085,-0.09435,-0.0725,-5.5E-4,0.0109
-0.16245,-0.1213,-0.1417,-0.0868,-0.00905,0.00105
-0.0713,-0.0338,-0.043,-0.0235,0.0167,0.0164
-0.0898,-0.0788,-0.0955,-0.06135,-0.00155,0.00705
0.0076,0.00265,-0.0045,-0.00495,0.00115,0.008
0.0198,0.0115,0.0044,0.0014,0.0014,9.0E-4
0.00405,0.0026,-0.00405,-0.00445,8.5E-4,0.00145
0.01665,0.0161,0.00905,0.0047,0.0041,0.01045
0.01755,0.01485,0.00925,0.0117,0.01745,0.018
0.0143,0.01075,0.00375,0.00215,0.00295,0.0025
0.00755,0.007,1.5E-4,-7.0E-4,0.0025,0.00245
0.0111,0.0079,5.5E-4,-8.5E-4,0.0026,0.00255
0.0124,0.00875,7.5E-4,-7.0E-4,0.00305,0.0035
0.0194,0.0123,0.0052,0.0025,0.0029,0.0026
0.0138,0.0105,0.0044,0.0021,0.004,0.0044
0.02265,0.02145,0.0093,0.00515,0.00565,0.00495
0.0089,0.0294,0.0163,0.2106,0.05575,0.0257
0.0221,0.0213,0.01135,0.02475,0.01195,0.0075
0.0197,0.0336,0.028,0.1464,0.0638,0.0333
0.0506,0.06415,0.05605,0.17905,0.05635,0.0259
0.02885,0.05225,0.03915,0.2488,0.09205,0.0425
0.3242,0.3402,0.3351,0.3608,0.0312,0.0245
0.0324,0.0566,0.0503,0.2365,0.1046,0.0493
0.0237,0.0465,0.0378,0.2174,0.0853,0.0422
0.0252,0.0501,0.0377,0.2886,0.0932,0.0431
0.02355,0.04175,0.0297,0.2205,0.05335,0.0222
0.0074,0.0119,0.0016,0.0103,0.0104,0.0093
0.0037,0.0049,-7.0E-4,-5.0E-4,0.0011,0.0013
0.1026,0.1246,0.1152,0.235,0.0899,0.0388
0.0306,0.051,0.0388,0.1791,0.0621,0.031
0.05775,0.0792,0.0694,0.2742,0.0804,0.0373
0.0153,0.0124,0.0023,0.0151,0.0059,0.0033
0.0514,0.0764,0.0578,0.3074,0.1007,0.042
0.0358,0.0653,0.0504,0.29195,0.09065,0.04245
0.0606,0.07065,0.065,0.18115,0.07355,0.0351
0.0596,0.08335,0.07195,0.2612,0.08305,0.04595
0.04925,0.0555,0.0372,0.1932,0.06065,0.02925
0.01345,0.02025,0.00645,0.02005,0.0083,0.0052
0.0128,0.0151,0.0059,0.0465,0.017,0.0084
0.16535,0.1711,0.15815,0.24755,0.0786,0.04815
0.0631,0.0642,0.04765,0.19215,0.0307,0.0212
0.258,0.2555,0.2302,0.2648,0.0585,0.04
0.6287,0.572,0.55,0.4226,0.0249,0.0241
0.0141,0.0413,0.017,0.1924,0.0595,0.0269
1.0496,1.1095,1.1208,0.9926,0.15455,0.15045
0.7464,0.7544,0.7457,0.6165,0.1535,0.14675
0.6768,0.6916,0.6897,0.56,0.0354,0.031
0.32025,0.34285,0.33735,0.42855,0.10855,0.059
0.0445,0.0672,0.0568,0.2416,0.0731,0.0366
0.0328,0.0525,0.0398,0.1972,0.0557,0.0299
0.1934,0.20645,0.1905,0.29235,0.05215,0.0313
0.0304,0.0507,0.0334,0.2787,0.0802,0.0425
0.0299,0.0477,0.0356,0.2457,0.0673,0.0313
0.0189,0.0362,0.0214,0.1968,0.0721,0.0302
0.0245,0.0461,0.0318,0.2385,0.0758,0.0325
0.0155,0.0371,0.0198,0.226,0.0665,0.0287
0.02275,0.0383,0.02955,0.1888,0.06725,0.0322
0.04175,0.05905,0.0446,0.2725,0.1117,0.0555
0.017,0.04005,0.0254,0.2385,0.07285,0.03155
0.534,0.5001,0.4877,0.4676,0.1521,0.1179
0.55655,0.556,0.5525,0.53565,0.07805,0.06505
0.0188,0.0387,0.0251,0.2109,0.0696,0.0296
0.0289,0.0471,0.0376,0.2379,0.0788,0.0355
0.0215,0.0431,0.0285,0.1863,0.0629,0.0309
0.0285,0.0512,0.0342,0.2723,0.1078,0.0523
0.0199,0.0377,0.024,0.2307,0.0692,0.0309
0.0196,0.0387,0.0231,0.2435,0.085,0.0388
0.0108,0.03205,0.01835,0.1962,0.06305,0.02745
0.2232,0.2461,0.2351,0.3423,0.0442,0.0463
0.0279,0.0497,0.03395,0.19805,0.076,0.03485
0.0268,0.0433,0.0317,0.2078,0.0854,0.0465
0.0222,0.0448,0.0263,0.1958,0.0731,0.0369
0.54315,0.4453,0.36685,0.29575,0.06835,0.085
0.0301,0.0485,0.0415,0.1941,0.0527,0.0388
0.0228,0.0336,0.0271,0.1629,0.0861,0.0465
0.0185,0.03115,0.021,0.1341,0.05635,0.03025
0.0164,0.02855,0.0191,0.14365,0.05665,0.03025
0.0779,0.091,0.0708,0.1934,0.076,0.054
0.0196,0.0319,0.0229,0.1753,0.07265,0.04205
0.0275,0.0388,0.02885,0.16145,0.0601,0.0402
0.0325,0.0397,0.0362,0.1472,0.0763,0.043
0.01285,0.0195,0.01415,0.09905,0.03865,0.0224
0.0219,0.0322,0.0256,0.1464,0.0633,0.0395
0.0446,0.0652,0.0538,0.20695,0.1154,0.0726
0.01935,0.0419,0.0241,0.14105,0.0547,0.0358
0.0271,0.039,0.0324,0.1381,0.0589,0.0342
0.05475,0.0672,0.0635,0.1683,0.12155,0.07875
0.1073,0.1095,0.0873,0.2154,0.068,0.04195
0.03405,0.0599,0.04335,0.1479,0.0459,0.02535
0.0066,0.0277,0.0178,0.115,0.0351,0.0236
0.101,0.11825,0.1149,0.27775,0.05445,0.0618
0.0595,0.07935,0.0672,0.28505,0.05585,0.0496
0.3611,0.379,0.3752,0.4178,0.0449,0.0452
0.3239,0.33125,0.34125,0.42645,0.0328,0.02655
0.1284,0.1388,0.132,0.2623,0.08365,0.0558
0.0957,0.0791,0.02575,0.1604,0.02635,0.0279
0.381,0.4097,0.4165,0.4069,0.0899,0.0788
0.0185,0.03155,0.0095,0.11895,0.02585,0.01545
0.045,0.0565,0.0423,0.137,0.0346,0.0268
0.67435,0.7158,0.73825,0.81465,0.10315,0.105
0.0167,0.0326,0.0228,0.1614,0.0533,0.0243
0.1985,0.2149,0.2078,0.299,0.0374,0.0318
0.456,0.4672,0.4652,0.5521,0.0628,0.0714
0.0182,0.03255,0.02485,0.15465,0.0628,0.0339
0.0317,0.0547,0.0434,0.2494,0.0521,0.054
0.0383,0.0629,0.0544,0.3392,0.1508,0.0787
0.0293,0.0547,0.0445,0.2706,0.1282,0.0637
0.0312,0.0583,0.0473,0.3209,0.1471,0.0749
0.0286,0.0455,0.0489,0.2306,0.1019,0.0488
0.0302,0.0451,0.0395,0.2042,0.1132,0.0591
0.0269,0.0548,0.0383,0.2917,0.1234,0.0643
0.03325,0.06065,0.05295,0.30015,0.1247,0.0772
0.0317,0.0578,0.05185,0.2989,0.11605,0.0648
0.0304,0.0539,0.0412,0.2718,0.1221,0.0578
0.0473,0.07495,0.065,0.3221,0.14615,0.07545
0.0368,0.0668,0.06795,0.39015,0.16875,0.0921
0.0348,0.0683,0.0605,0.3803,0.163,0.0952
0.0342,0.0647,0.0518,0.36,0.1496,0.0761
0.0474,0.07405,0.07895,0.3325,0.1608,0.093
0.0495,0.0733,0.08485,0.3796,0.1475,0.07685
0.0458,0.0833,0.084,0.2585,0.1785,0.1165
0.0256,0.0518,0.0401,0.3309,0.1481,0.0713
0.04055,0.05345,0.0587,0.28135,0.14575,0.0789
0.03155,0.051,0.0535,0.21125,0.09615,0.05545
0.03245,0.0544,0.04315,0.29975,0.14945,0.07305
0.0258,0.0523,0.041,0.2841,0.136,0.0652
0.0607,0.09245,0.11605,0.3471,0.1629,0.11895
0.0756,0.1096,0.1367,0.3915,0.2143,0.1307
0.08315,0.11545,0.14815,0.4163,0.25705,0.1593
0.0724,0.10545,0.12625,0.41835,0.2149,0.123
0.09005,0.1149,0.14235,0.3099,0.206,0.1264
0.0856,0.0983,0.1134,0.2857,0.1433,0.0923
0.1638,0.1937,0.2007,0.496,0.1463,0.1259
0.0789,0.1113,0.1246,0.451,0.1941,0.1414
0.0372,0.0781,0.0715,0.3387,0.1782,0.097
0.0806,0.1166,0.1508,0.3702,0.183,0.1768
0.0919,0.13435,0.1771,0.47405,0.15885,0.17105
0.1039,0.1554,0.1905,0.402,0.1533,0.1291
0.0722,0.1072,0.1477,0.2728,0.1695,0.1273
0.07665,0.1131,0.12985,0.4064,0.19865,0.15235
0.0789,0.10835,0.1356,0.38335,0.1696,0.156
0.077,0.1194,0.1147,0.4184,0.1839,0.1369
0.0204,0.04205,0.0277,0.2558,0.1027,0.04895
0.0224,0.0474,0.03395,0.28995,0.12905,0.0597
0.0259,0.04935,0.0356,0.2652,0.10935,0.0566
0.0291,0.0442,0.0377,0.1518,0.061,0.0396
0.031,0.05345,0.04665,0.28645,0.12905,0.06755
0.02335,0.0454,0.03445,0.27955,0.12535,0.06185
0.0219,0.0469,0.0355,0.1933,0.084,0.0405
0.0215,0.0402,0.0298,0.19,0.0882,0.0481
0.0254,0.0478,0.03565,0.23965,0.0851,0.05375
0.02295,0.04615,0.0329,0.21535,0.0975,0.0563
0.02415,0.0454,0.03625,0.3008,0.1334,0.06715
0.02405,0.0416,0.0389,0.20845,0.0926,0.0522
0.0258,0.0499,0.03815,0.24485,0.1146,0.0596
0.0201,0.0398,0.0299,0.1778,0.0965,0.052
0.0215,0.0433,0.0389,0.2721,0.1058,0.0513
0.02575,0.04725,0.04105,0.20175,0.09125,0.05435
0.0328,0.0544,0.0536,0.2357,0.1141,0.0608
0.0292,0.04505,0.0376,0.2482,0.10195,0.0498
0.0276,0.0489,0.04605,0.23415,0.11545,0.0628
0.0354,0.048,0.0417,0.1809,0.0951,0.0645
0.02475,0.0457,0.0369,0.21075,0.07815,0.04715
0.03355,0.05555,0.05625,0.21925,0.13165,0.0842
0.022,0.0416,0.0315,0.2216,0.1003,0.0484
0.02385,0.0454,0.0365,0.23405,0.08315,0.0512
0.0971,0.1003,0.0963,0.1043,0.1212,0.1372
-0.09745,-0.09515,-0.10215,-0.0973,-0.00215,0.0127
-0.06475,-0.06605,-0.0697,-0.06645,0.02855,0.03485
0.04175,0.04955,0.0301,0.04935,0.0905,0.08235
0.1979,0.1865,0.1578,0.1736,0.1781,0.14
0.4288,0.3912,0.38715,0.3705,0.22215,0.149
0.5016,0.455,0.4471,0.4321,0.3011,0.2141
-0.03195,-0.0215,-0.0318,-0.02355,-0.0015,0.0017
0.0251,0.0126,0.0038,4.0E-4,4.0E-4,9.0E-4
-0.0423,-0.0179,-0.0293,-0.0163,4.0E-4,0.0101
0.0229,0.0115,0.0035,3.0E-4,0.046,0.0628
-0.1267,-0.1064,-0.11825,-0.0863,0.0025,0.00665
-0.0661,-0.0344,-0.0463,-0.0316,6.0E-4,0.0071
0.0243,0.01775,0.00925,0.0065,0.00815,0.0078
-0.08985,-0.05055,-0.06105,-0.04215,0.0011,0.0055
-0.0215,-0.0155,-0.0212,-0.0151,0.0058,0.0109
0.0198,0.0115,0.0036,6.0E-4,7.0E-4,2.0E-4
-0.19185,-0.16645,-0.1885,-0.12605,-0.00845,-6.5E-4
0.0242,0.0203,0.0125,0.0117,0.0149,0.0128
0.0188,0.0121,0.005,0.0018,0.0034,0.0116
0.0261,0.0209,0.0145,0.01185,0.01055,0.00875
0.026,0.02195,0.01555,0.01295,0.01195,0.0098
0.02495,0.0215,0.01525,0.01255,0.01155,0.00955
0.0174,0.0138,0.0063,0.0053,0.0079,0.0073
0.01415,0.0104,0.00335,0.00265,0.0069,0.0071
0.0158,0.0103,0.004,0.0019,0.0012,0.0011
0.0139,0.0109,0.0038,0.0014,0.0012,9.0E-4
0.0177,0.0122,0.0051,0.0018,0.0021,0.0018
0.0184,0.012,0.0052,0.0025,0.0021,0.0019
0.0133,0.01135,0.00535,0.002,0.004,0.0036
0.0127,0.0098,0.00375,0.00145,0.0015,0.0012
0.0078,0.01115,0.0066,0.07825,0.0245,0.0129
0.006,0.0078,0.0024,0.0225,0.0093,0.00515
0.02655,0.02515,0.01565,0.01725,0.0154,0.01425
0.0215,0.0192,0.0125,0.0185,0.0121,0.0103
0.0356,0.0592,0.0452,0.2969,0.1031,0.0542
0.02295,0.04335,0.034,0.21595,0.09745,0.04545
0.022,0.0433,0.035,0.2065,0.1027,0.0484
0.0435,0.0624,0.0555,0.2621,0.0818,0.035
0.0068,0.0064,8.0E-4,3.0E-4,0.0017,0.0016
0.008,0.009,0.0028,0.0026,0.0035,0.0069
0.00515,0.00935,7.0E-4,0.00425,0.00625,0.0076
0.07035,0.08355,0.07995,0.22715,0.1018,0.05645
0.0515,0.0665,0.05635,0.22325,0.0997,0.05025
0.0158,0.0157,0.0055,0.0035,0.008,0.0076
0.0801,0.0811,0.0709,0.1716,0.0453,0.0252
0.0148,0.0385,0.0216,0.1585,0.0501,0.0232
0.0101,0.0204,0.01,0.1172,0.0363,0.016
0.05285,0.08225,0.0694,0.26605,0.086,0.0404
0.453,0.4681,0.4598,0.447,0.1093,0.0958
0.03075,0.05455,0.04395,0.24275,0.0914,0.04205
0.1436,0.1625,0.1536,0.2826,0.076,0.0399
0.0258,0.0502,0.0353,0.2181,0.0676,0.0345
0.04125,0.06555,0.05855,0.227,0.105,0.0555
0.0517,0.0604,0.04695,0.1644,0.05905,0.0285
0.1996,0.2103,0.2009,0.31385,0.09875,0.07165
0.6697,0.6771,0.6719,0.5675,0.0785,0.0479
0.2219,0.2421,0.2331,0.3116,0.0823,0.0692
0.24345,0.25515,0.24325,0.38495,0.103,0.06925
0.56555,0.47605,0.3951,0.3114,0.03265,0.0294
0.04905,0.0713,0.04365,0.38325,0.11165,0.0662
0.81125,0.78665,0.74925,0.6109,0.04555,0.04885
0.7512,0.755,0.7357,0.5924,0.053,0.0491
0.60375,0.6089,0.5968,0.4723,0.0472,0.0394
0.0191,0.0365,0.0224,0.225,0.0625,0.0297
0.0355,0.0524,0.0418,0.2274,0.0904,0.0496
0.0228,0.0454,0.0311,0.2283,0.0731,0.0296
0.02725,0.04245,0.02965,0.21705,0.0665,0.03025
0.12645,0.0901,0.06375,0.22225,0.0613,0.0331
0.18,0.1656,0.1419,0.3053,0.07065,0.05475
0.77205,0.7664,0.75625,0.64645,0.10315,0.0921
0.033,0.0553,0.0366,0.2601,0.0693,0.0309
0.0171,0.0346,0.0222,0.1999,0.0668,0.0284
0.16815,0.1862,0.17995,0.3058,0.0639,0.04915
0.0206,0.0341,0.0194,0.2191,0.0732,0.0287
0.07975,0.0563,0.03255,0.1238,0.04535,0.0213
0.10185,0.117,0.10975,0.2402,0.0629,0.03115
0.02375,0.0383,0.0343,0.204,0.07665,0.03885
0.0237,0.0445,0.0293,0.1866,0.0671,0.0321
0.1276,0.1463,0.1458,0.2455,0.1396,0.101
0.028,0.042,0.031,0.1672,0.0811,0.0456
0.0274,0.0405,0.0325,0.1915,0.1011,0.0535
0.0206,0.0341,0.02525,0.157,0.07165,0.03555
0.0259,0.0496,0.0293,0.1799,0.0864,0.044
0.0155,0.0255,0.0186,0.1249,0.0561,0.0316
0.0225,0.0341,0.02585,0.1506,0.07475,0.04115
0.0251,0.0381,0.0283,0.1651,0.0748,0.0377
0.02715,0.0461,0.03745,0.19765,0.0578,0.03225
0.03835,0.0527,0.0367,0.15395,0.05765,0.03815
0.0262,0.0442,0.0306,0.2536,0.0869,0.0465
0.0309,0.0493,0.0445,0.2183,0.109,0.0599
0.0306,0.0553,0.0433,0.183,0.0916,0.0504
0.03415,0.05045,0.0392,0.17615,0.0811,0.04805
0.0349,0.06,0.0382,0.2184,0.0951,0.0529
0.02815,0.04135,0.0303,0.1324,0.07155,0.04265
0.0309,0.0407,0.0295,0.1342,0.071,0.0446
0.0371,0.05455,0.04995,0.2041,0.09345,0.059
0.0312,0.0453,0.0478,0.2133,0.0977,0.0534
0.0201,0.0329,0.0233,0.1433,0.0672,0.0379
0.0228,0.0357,0.0269,0.1493,0.0811,0.0413
0.0158,0.0283,0.0197,0.1295,0.0473,0.0322
0.2672,0.2268,0.1529,0.1868,0.0715,0.0472
0.1052,0.1271,0.078,0.21415,0.0534,0.0489
0.2895,0.29705,0.30095,0.38885,0.05915,0.0434
0.1539,0.1757,0.1754,0.3174,0.0677,0.0713
0.3052,0.3237,0.32,0.4086,0.061,0.0568
0.0056,0.00745,-0.0031,0.0235,0.00175,0.0047
0.0617,0.0934,0.0928,0.2135,0.0482,0.0401
-7.0E-4,0.0088,0.0049,0.0724,0.0143,0.0135
0.0564,0.0756,0.072,0.1771,0.0235,0.0229
0.0166,0.02545,0.01835,0.1141,0.0532,0.02955
0.0874,0.0994,0.1089,0.2075,0.1401,0.1016
0.0337,0.0601,0.0521,0.257,0.0769,0.0385
0.03325,0.05855,0.04915,0.2301,0.09675,0.0518
0.0387,0.0635,0.0467,0.2764,0.1225,0.0587
0.05,0.0699,0.0545,0.2494,0.1191,0.0572
0.0296,0.0568,0.0456,0.3408,0.1346,0.0675
0.0583,0.08685,0.0789,0.3582,0.15215,0.08975
0.0448,0.0689,0.0608,0.1727,0.0845,0.0539
0.0338,0.04895,0.0546,0.03355,0.01455,0.0122
0.0256,0.0425,0.029,0.2255,0.1077,0.0508
0.05055,0.06995,0.05325,0.2224,0.09545,0.04975
0.0335,0.05275,0.04525,0.2896,0.11485,0.05775
0.0357,0.0695,0.0697,0.3561,0.1719,0.0921
0.0402,0.078,0.0658,0.3251,0.1433,0.0877
0.0367,0.06785,0.0701,0.3483,0.18425,0.09525
0.0406,0.0713,0.0845,0.3495,0.1918,0.1013
0.0374,0.0638,0.0721,0.321,0.1491,0.0792
0.0539,0.0845,0.099,0.33955,0.1779,0.1108
0.07265,0.098,0.1197,0.3391,0.1619,0.1159
0.0399,0.07165,0.076,0.33305,0.14545,0.08865
0.0299,0.0544,0.0484,0.2413,0.1089,0.0622
0.029,0.0501,0.04715,0.23465,0.0984,0.06025
0.0362,0.0681,0.0577,0.3322,0.1738,0.0934
0.03615,0.0689,0.06535,0.33275,0.17395,0.0887
0.0277,0.0475,0.0454,0.2626,0.1295,0.0615
0.0439,0.06615,0.06395,0.26415,0.1117,0.06245
0.0557,0.0832,0.1059,0.2843,0.1924,0.1175
0.078,0.11685,0.1399,0.42465,0.2504,0.162
0.079,0.1131,0.14055,0.3209,0.2065,0.144
0.0898,0.1199,0.1485,0.4617,0.1628,0.1143
0.0613,0.0884,0.0677,0.3422,0.1453,0.0748
0.06395,0.0797,0.0772,0.35815,0.1553,0.08795
0.07165,0.1094,0.1104,0.36245,0.1651,0.1074
0.0697,0.1085,0.1107,0.4369,0.1778,0.1216
0.0454,0.0832,0.0862,0.3737,0.1678,0.1051
0.0951,0.1358,0.165,0.4323,0.1593,0.1488
0.0771,0.11275,0.14015,0.39445,0.1635,0.1349
0.09355,0.13565,0.17335,0.43285,0.17055,0.15355
0.08905,0.1189,0.1447,0.3382,0.1625,0.14335
0.07875,0.10235,0.13415,0.31615,0.1629,0.1435
0.0808,0.1137,0.1409,0.4224,0.1329,0.1355
0.0328,0.0619,0.0583,0.3525,0.1371,0.0683
0.026,0.0497,0.04,0.2638,0.1122,0.0514
0.02865,0.0545,0.0476,0.2072,0.08315,0.05245
0.0285,0.0529,0.0477,0.2705,0.1414,0.0792
0.03305,0.0576,0.05275,0.28095,0.129,0.081
0.02215,0.04085,0.03105,0.2126,0.098,0.0487
0.02125,0.043,0.0296,0.2379,0.10795,0.05185
0.0257,0.0408,0.0309,0.19585,0.0893,0.04745
0.02145,0.0417,0.03005,0.27585,0.11495,0.0509
0.0334,0.0484,0.05,0.2847,0.1339,0.0647
0.0323,0.0459,0.0306,0.0291,0.0107,0.009
0.0388,0.0559,0.0358,0.0492,0.018,0.0151
0.0279,0.0438,0.031,0.0556,0.0183,0.0136
0.0281,0.049,0.0531,0.2738,0.1377,0.0744
0.0249,0.0489,0.0417,0.2437,0.113,0.0606
0.03205,0.05965,0.04845,0.2461,0.105,0.0554
0.06045,0.07575,0.05315,0.1527,0.0545,0.0351
0.0393,0.0641,0.0534,0.191,0.09935,0.05575
0.0294,0.0513,0.0447,0.2382,0.1213,0.0663
0.0304,0.0551,0.0395,0.2756,0.1093,0.0569
0.03405,0.04995,0.0402,0.28375,0.11445,0.0654
0.0298,0.0501,0.0417,0.2906,0.1049,0.0646
0.0325,0.053,0.0445,0.2184,0.1064,0.0589
0.03425,0.05595,0.0617,0.3333,0.13285,0.0607
0.2335,0.2298,0.2105,0.2324,0.2375,0.2005
0.2715,0.2615,0.2452,0.2657,0.2344,0.1836
0.17325,0.18105,0.18725,0.21645,0.19725,0.15935
0.0212,0.0206,0.0118,0.0147,0.0302,0.0344
0.0067,0.0074,-0.0014,0.0019,0.017,0.0195
0.0029,0.0027,-0.0056,-0.0019,0.013,0.0148
0.0185,0.0173,0.0094,0.0129,0.0232,0.0208
0.2567,0.22895,0.2175,0.2086,0.14005,0.09985
0.26805,0.23655,0.2243,0.2143,0.13465,0.09275
0.4707,0.409,0.3861,0.3669,0.2374,0.1609
0.4868,0.4312,0.4149,0.3964,0.263,0.1802
-0.085,-0.08365,-0.0972,-0.0721,-0.00895,-0.001
-0.0859,-0.0454,-0.0546,-0.0332,4.0E-4,1.0E-4
-0.0402,-0.0097,-0.0157,7.0E-4,5.0E-4,2.0E-4
-0.1949,-0.1833,-0.194,-0.146,4.0E-4,-1.0E-4
